Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-24 00:45:08.139,0.0020930692344642327,8.888888888883962e-05,0.0,20753.066666666666,0.0047266483306884766,16150.933333333332,52702.51111111111,1.0,1.0,3.03720421,24.0,2.575000000000011,101189603328.0,5.934511588640978
2020-10-24 00:45:23.139,0.003074614194167141,8.888888888883962e-05,0.0,10285.511111111111,0.0047266483306884766,19112.644444444442,52915.044444444444,1.0,1.0,3.03720421,24.0,2.575000000000011,101189603328.0,5.934511588640978
2020-10-24 00:45:38.139,0.033285276331101316,0.00017777777777767923,0.0,13744.355555555554,0.0064373016357421875,18016.977777777774,53904.57777777778,1.0,2.0,2.887111396,24.0,2.843055555555518,101189603328.0,5.91590161352431
2020-10-24 00:45:53.139,0.05679281970827679,8.888888888883962e-05,0.0,14381.511111111111,0.0064373016357421875,21615.733333333334,55019.933333333334,1.0,3.0,2.8233892259999998,24.0,2.843055555555518,101189603328.0,5.91590161352431
2020-10-24 00:46:23.139,0.07958222048929665,0.00017777777777767923,0.0,15655.822222222221,0.0064373016357421875,19244.666666666668,54831.288888888885,1.0,3.0,2.827721116,24.0,2.9736111111111017,101189603328.0,5.970286457609148
2020-10-24 00:46:38.139,0.04903221020938309,8.888888888883962e-05,0.0,21663.28888888889,0.007075071334838867,20939.4,53884.444444444445,1.0,4.0,2.8598318199999997,24.0,2.9736111111111017,101189603328.0,5.970286457609148
2020-10-24 00:46:53.139,0.08176463952871652,0.00017777777777783712,0.0,14290.488888888887,0.007128715515136719,18863.088888888888,53942.24444444444,1.0,5.0,2.813741808,24.0,3.1027777777778267,101189603328.0,5.957517525253403
2020-10-24 00:47:08.139,0.1434146618544443,8.888888888899752e-05,0.0,21390.222222222223,0.007128715515136719,22351.955555555553,54265.0,1.0,6.0,2.8240416959999997,24.0,3.1027777777778267,101189603328.0,5.957517525253403
2020-10-24 00:47:23.139,0.19267347010332161,0.00017777777777783712,0.0,20115.91111111111,0.007843971252441406,20614.177777777775,55049.08888888888,1.0,8.0,2.876788157,24.0,3.51111111111107,101189603328.0,5.94560471247072
2020-10-24 00:47:38.139,0.2647502722554416,8.888888888883962e-05,0.0,26305.42222222222,0.007843971252441406,21669.42222222222,54569.333333333336,1.0,8.0,2.853891313,24.0,3.51111111111107,101189603328.0,5.94560471247072
2020-10-24 00:47:53.139,0.26475027225544157,8.888888888883962e-05,0.0,20388.977777777774,0.008016824722290039,18715.711111111108,54468.26666666667,1.0,9.0,2.8335076949999998,24.0,3.5541666666666583,101189603328.0,5.897285566637617
2020-10-24 00:48:23.139,0.30686768772995104,8.888888888883962e-05,0.0,21481.24444444444,0.008016824722290039,21715.177777777775,55006.044444444444,1.0,11.0,2.860420202,24.0,3.5541666666666583,101189603328.0,5.897285566637617
2020-10-24 00:48:38.139,0.2419968869892438,8.888888888883962e-05,0.0,21845.333333333332,0.008016824722290039,19868.088888888888,55351.6,1.0,11.0,2.8159260180000003,24.0,3.952777777777844,101189603328.0,5.948543449161253
2020-10-24 00:48:53.139,0.35790855514388326,8.888888888883962e-05,0.0,26305.42222222222,0.008428096771240234,21763.155555555553,55156.777777777774,1.0,12.0,2.867537449,24.0,3.952777777777844,101189603328.0,5.948543449161253
2020-10-24 00:49:08.139,0.35892857319321175,0.0,0.0,20206.933333333334,0.008672475814819336,19703.6,55341.35555555555,1.0,14.0,2.81113234,24.0,4.006944444444444,101189603328.0,5.90140222671236
2020-10-24 00:49:23.139,0.35966124485697487,0.0,0.0,21845.333333333332,0.008672475814819336,22528.733333333334,55454.48888888888,1.0,14.0,2.807471224,24.0,4.006944444444444,101189603328.0,5.90140222671236
2020-10-24 00:49:38.139,0.45032194643521317,0.0,0.0,20844.088888888888,0.009757280349731445,20628.155555555553,55621.044444444444,1.0,15.0,2.814337724,24.0,4.559722222222207,101189603328.0,5.913752206936612
2020-10-24 00:49:53.139,0.45032194643521306,0.0,0.0,19842.844444444443,0.009757280349731445,22243.4,55689.777777777774,1.0,18.0,2.800391001,24.0,4.559722222222207,101189603328.0,5.913752206936612
2020-10-24 00:50:08.139,0.371930798362623,8.888888888899752e-05,0.0,20935.11111111111,0.01024007797241211,20212.088888888888,55513.13333333333,1.0,18.0,2.840651258,24.0,4.6833333333333504,101189603328.0,5.8996839157962055
2020-10-24 00:50:23.139,0.5003553341201206,8.888888888899752e-05,0.0,15928.888888888887,0.01024007797241211,22658.222222222223,47953.777777777774,1.0,19.0,2.867492945,24.0,4.6833333333333504,101189603328.0,5.8996839157962055
