Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-06 16:49:36.586,7.452469747666994,0.00012944444444448766,0.0,14845.724444444444,0.006210803985595703,768.6411111111112,690.6184722222222,1.0,7.0,0.427800638,12.0,76.33098847222213,50455318528.0,10.16892224583757
2020-10-06 16:49:51.586,6.314931254082302,0.056578055555555555,903.6800000000001,7635895.182222222,0.006210803985595703,4423150.5738194445,44196.82569444445,1.0,42.0,0.44170099199999996,12.0,76.33098847222213,50455318528.0,10.16892224583757
2020-10-06 16:50:06.586,9.49911313682076,0.0732444444444445,1001.2444444444444,9543406.933333334,0.006210803985595703,4011358.6,41064.0,1.0,76.0,0.42922975100000005,12.0,13.21666666666662,50455318528.0,10.329696669820898
2020-10-06 16:50:21.586,6.085527671828079,0.07315555555555558,1001.2444444444444,9533212.444444444,0.026094913482666016,4012144.8666666667,42053.31111111111,1.0,112.0,0.421654554,12.0,13.21666666666662,50455318528.0,10.329696669820898
2020-10-06 16:50:36.586,9.452723850578879,0.021955555555555624,182.04444444444442,2628812.8,0.11937618255615234,3909.3777777777777,3469.288888888889,1.0,140.0,0.439443264,12.0,14.213888888888942,50455318528.0,10.159326731695312
2020-10-06 16:51:06.586,14.845207115087122,0.0,0.0,7463.822222222222,0.11937618255615234,3164.8,3886.5333333333333,1.0,140.0,0.42630561299999997,12.0,14.213888888888942,50455318528.0,10.159326731695312
2020-10-06 16:51:21.586,14.845207115087122,8.888888888883962e-05,0.0,8829.155555555555,0.11937618255615234,2780.5333333333333,3442.311111111111,1.0,141.0,0.433636553,12.0,14.46388888888887,50455318528.0,10.111555921440612
2020-10-06 16:51:36.586,18.934011522963022,8.888888888883962e-05,0.0,1365.3333333333333,0.10051727294921875,2900.0444444444443,3893.2222222222217,1.0,140.0,0.418931328,12.0,14.46388888888887,50455318528.0,10.111555921440612
2020-10-06 16:51:51.586,19.893197277780324,0.0002666666666666767,0.0,2912.7111111111108,0.10051727294921875,2876.511111111111,3515.1777777777775,1.0,172.0,0.43044861300000004,12.0,14.288888888888895,50455318528.0,10.168264730578363
2020-10-06 16:52:06.586,16.045707225357,0.00017777777777783712,0.0,1547.3777777777775,0.033354759216308594,3159.4,4143.933333333333,1.0,207.0,0.431897415,12.0,14.288888888888895,50455318528.0,10.168264730578363
2020-10-06 16:52:21.586,10.72186444227498,0.00017777777777783712,0.0,2639.644444444444,0.033354759216308594,3631.911111111111,4223.555555555556,1.0,242.0,0.43895910400000004,12.0,18.91111111111112,50455318528.0,10.319614052393405
2020-10-06 16:52:36.586,28.347633018984364,0.0,0.0,1092.2666666666667,0.20941495895385742,4209.222222222222,5131.866666666667,1.0,277.0,0.425447099,12.0,18.91111111111112,50455318528.0,10.319614052393405
2020-10-06 16:52:51.586,18.059212241503193,8.888888888883962e-05,0.0,3458.8444444444444,0.13049840927124023,4452.866666666667,5022.066666666667,1.0,310.0,0.42676355899999996,12.0,24.15277777777781,50455318528.0,9.798677297659786
2020-10-06 16:53:06.586,23.938435755972833,8.888888888883962e-05,0.0,2366.5777777777776,0.13049840927124023,4782.533333333334,5714.066666666667,1.0,346.0,0.41967269199999996,12.0,24.15277777777781,50455318528.0,9.798677297659786
2020-10-06 16:53:21.586,33.286651129033714,0.00017777777777767923,0.0,4278.044444444445,0.13049840927124023,5303.555555555556,5820.51111111111,1.0,380.0,0.424082711,12.0,28.62222222222221,50455318528.0,9.981626224529839
2020-10-06 16:53:36.586,34.97771795737074,8.888888888883962e-05,0.0,1911.4666666666667,0.08192062377929688,5946.911111111111,6775.622222222222,1.0,415.0,0.425935871,12.0,28.62222222222221,50455318528.0,9.981626224529839
