Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-23 20:04:08.639,0.009938132010353751,8.888888888883962e-05,0.0,2639.644444444444,0.011610984802246094,4652.822222222222,9712.91111111111,1.0,1.0,3.083249378,6.0,9.887883434446731,25088155648.0,18.98417493572323
2020-10-23 20:04:38.639,0.30447781840300214,0.00017777777777767923,0.0,3276.8,0.011610984802246094,5846.244444444444,10411.088888888888,1.0,1.0,3.083249378,6.0,9.887883434446731,25088155648.0,18.98417493572323
2020-10-23 20:04:53.639,0.006616019455166643,8.888888888883962e-05,0.0,3367.822222222222,0.01697540283203125,9136.91111111111,11418.511111111111,1.0,2.0,2.930375169,6.0,10.09546281687575,25088155648.0,18.9897585777419
2020-10-23 20:05:08.639,0.00568070333333337,0.0003555555555555164,0.0,5279.288888888888,0.0179290771484375,7742.355555555555,9462.31111111111,1.0,3.0,2.940182966,6.0,10.09546281687575,25088155648.0,18.9897585777419
2020-10-23 20:05:23.639,0.6897868908765996,0.00035555555555567424,0.0,7736.888888888889,0.0179290771484375,9743.4,9078.044444444444,1.0,3.0,3.039376644,6.0,10.565641335239635,25088155648.0,19.074198907729883
2020-10-23 20:05:38.639,0.9651898712718824,0.0005333333333333534,0.0,11195.733333333334,0.1186370849609375,9166.644444444444,8222.244444444445,1.0,4.0,2.9325886789999998,6.0,10.565641335239635,25088155648.0,19.074198907729883
2020-10-23 20:05:53.639,1.3189057220164162,0.00035555555555567424,0.0,12470.044444444444,0.1186370849609375,15017.31111111111,9116.933333333332,1.0,5.0,2.917593282,6.0,11.24444444444449,25088155648.0,19.054288828947257
2020-10-23 20:06:08.639,1.3189057220164162,0.000444444444444356,0.0,19296.711111111108,0.12116432189941406,18322.222222222223,8494.2,1.0,6.0,2.943831904,6.0,11.24444444444449,25088155648.0,19.054288828947257
2020-10-23 20:06:23.639,1.4544232560759456,0.0002666666666666767,0.0,17112.17777777778,0.12116432189941406,19637.6,9285.844444444443,1.0,8.0,2.910308749,6.0,12.677777777777754,25088155648.0,19.257307915637746
2020-10-23 20:06:38.639,1.4544232560759456,0.00026666666666651885,0.0,20571.022222222222,0.12426376342773438,18748.866666666665,8617.422222222222,1.0,8.0,2.866337383,6.0,12.677777777777754,25088155648.0,19.257307915637746
2020-10-23 20:06:53.639,1.9891461894750673,0.00017777777777783712,0.0,19114.666666666668,0.12426376342773438,21539.711111111108,9443.177777777777,1.0,9.0,2.896543732,6.0,13.633333333333386,25088155648.0,19.099153769480825
2020-10-23 20:07:08.639,1.9891461894750673,0.0002666666666666767,0.0,27488.711111111108,0.030732154846191406,26370.82222222222,8981.933333333332,1.0,11.0,2.8380067359999996,6.0,13.633333333333386,25088155648.0,19.099153769480825
2020-10-23 20:07:23.639,2.567099546549974,0.0002666666666666767,0.0,28125.866666666665,0.030732154846191406,30245.333333333332,9682.822222222221,1.0,11.0,2.8665358299999997,6.0,15.133333333333338,25088155648.0,19.351813370265624
2020-10-23 20:07:38.639,2.567099546549974,0.00017777777777767923,0.0,26123.377777777776,0.03523826599121094,26622.844444444443,8822.044444444444,1.0,12.0,2.9036813390000002,6.0,15.133333333333338,25088155648.0,19.351813370265624
2020-10-23 20:07:53.639,3.239300004499776,0.0002666666666666767,0.0,27579.733333333334,0.03523826599121094,29828.2,9520.2,1.0,14.0,2.860131649,6.0,15.748976643925378,25088155648.0,19.023382748009602
2020-10-23 20:08:08.639,3.239300004499776,0.00017777777777783712,0.0,31220.62222222222,0.13785362243652344,32821.97777777778,9019.666666666666,1.0,15.0,2.871747992,6.0,15.748976643925378,25088155648.0,19.023382748009602
