Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-08 22:10:26.205,8.204384382143887,0.01163799555555551,949.1660800000003,91963.64686222225,0.1712799072265625,2633.0964944444445,20891.79838444445,1.0,7.0,1.5493829769999998,6.0,44.75611833333333,12404576256.0,36.551238401286994
2020-10-08 22:10:56.205,8.897365984816537,0.01706666666666668,133165.5111111111,140629.33333333337,0.1712799072265625,9030.62222222222,31243.777777777774,1.0,17.0,1.54682262,6.0,44.75611833333333,12404576256.0,36.551238401286994
2020-10-08 22:11:11.205,8.897365984816537,0.01457777777777775,133165.5111111111,154464.7111111111,0.1712799072265625,8602.355555555556,34176.288888888885,1.0,26.0,1.557787756,6.0,32.86814555555557,12404576256.0,37.6146002870765
2020-10-08 22:11:26.205,8.740363936352889,0.013955555555555558,132346.3111111111,172942.22222222222,0.06937980651855469,8507.444444444443,32006.488888888885,1.0,36.0,1.5310367930000002,6.0,32.86814555555557,12404576256.0,37.6146002870765
2020-10-08 22:11:41.205,11.053356549813586,0.010844444444444434,0.0,135259.0222222222,0.06937980651855469,2428.933333333333,23826.488888888893,1.0,38.0,1.5214094500000002,6.0,25.19444444444443,12404576256.0,37.4463960407613
2020-10-08 22:11:56.205,7.438778858333332,0.010488888888888916,0.0,102126.93333333332,0.28705596923828125,2047.533333333333,10801.977777777776,1.0,38.0,1.5530393059999998,6.0,25.19444444444443,12404576256.0,37.4463960407613
2020-10-08 22:12:11.205,7.576987590649499,0.010400000000000078,0.0,66173.15555555555,0.28705596923828125,1995.5555555555554,12633.533333333333,1.0,39.0,1.5871375479999998,6.0,18.288888888888934,12404576256.0,37.63951393133344
2020-10-08 22:12:26.205,17.18143449170816,0.010577777777777755,0.0,66173.15555555555,0.31375885009765625,1947.7777777777774,10095.755555555554,1.0,43.0,1.5815046330000002,6.0,18.288888888888934,12404576256.0,37.63951393133344
2020-10-08 22:12:41.205,15.537955900910873,0.010577777777777755,0.0,65080.888888888876,0.4662036895751953,2070.1111111111113,12526.755555555554,1.0,53.0,1.534172046,6.0,18.422222222222246,12404576256.0,37.57353982765504
2020-10-08 22:12:56.205,24.958232938135705,0.01111111111111111,0.0,67083.37777777777,0.4662036895751953,2273.177777777777,11246.955555555554,1.0,63.0,1.561238773,6.0,18.422222222222246,12404576256.0,37.57353982765504
2020-10-08 22:13:11.205,16.817065338990318,0.01039999999999992,0.0,63624.53333333332,0.4662036895751953,2541.2222222222213,14001.555555555557,1.0,73.0,1.5258116019999999,6.0,19.7,12404576256.0,36.85292628830287
2020-10-08 22:13:26.205,25.698184375751428,0.010488888888888916,0.0,65627.02222222222,0.4092216491699219,2661.911111111111,11769.933333333332,1.0,83.0,1.651787264,6.0,19.7,12404576256.0,36.85292628830287
2020-10-08 22:13:41.205,20.316195500227217,0.010666666666666595,0.0,64807.822222222225,0.8412361145019531,2693.2,13271.377777777778,1.0,92.0,1.5551551529999998,6.0,24.57222222222229,12404576256.0,36.85357017970513
2020-10-08 22:13:56.205,33.957008984292315,0.010933333333333432,0.0,67629.5111111111,0.8412361145019531,2684.8,10965.511111111113,1.0,101.0,1.5378094690000002,6.0,24.57222222222229,12404576256.0,36.85357017970513
2020-10-08 22:14:11.205,34.09450256734502,0.01102222222222227,0.0,65627.02222222222,0.8412361145019531,2933.488888888889,13715.8,1.0,110.0,1.51822716,6.0,27.322222222222198,12404576256.0,37.04168552938275
2020-10-08 22:14:26.205,34.2130792985723,0.01102222222222227,0.0,65627.02222222222,0.8080482482910156,4453.866666666667,12889.511111111111,1.0,120.0,1.5888205130000002,6.0,27.322222222222198,12404576256.0,37.04168552938275
2020-10-08 22:14:41.205,39.22463255053508,0.011022222222222112,0.0,66355.2,1.070356369018555,6013.377777777777,17118.488888888893,1.0,130.0,1.558155556,6.0,32.91111111111105,12404576256.0,37.034454133634206
2020-10-08 22:14:56.205,39.22463255053508,0.011377777777777787,0.0,68175.64444444444,1.070356369018555,6216.7555555555555,15189.711111111108,1.0,140.0,1.555624655,6.0,32.91111111111105,12404576256.0,37.034454133634206
2020-10-08 22:15:11.205,40.44900551783814,0.010044444444444404,0.0,67265.42222222223,1.141500473022461,5192.577777777778,16630.933333333334,1.0,149.0,1.579470675,6.0,35.916666666666714,12404576256.0,37.25164365662955
2020-10-08 22:15:26.205,40.44900551783814,0.010311111111111238,0.0,67447.46666666666,1.141500473022461,4146.733333333334,13632.933333333332,1.0,157.0,1.558933846,6.0,35.916666666666714,12404576256.0,37.25164365662955
2020-10-08 22:15:41.205,43.39571888214484,0.01048888888888876,0.0,66810.3111111111,1.3477802276611328,4213.88888888889,15941.844444444443,1.0,167.0,1.523698148,6.0,41.58333333333322,12404576256.0,37.19894362185942
2020-10-08 22:15:56.205,43.39571888214484,0.011377777777777787,0.0,68903.82222222221,1.3477802276611328,4298.577777777778,14243.244444444443,1.0,173.0,1.6644851809999999,6.0,41.58333333333322,12404576256.0,37.19894362185942
2020-10-08 22:16:26.205,40.88132880881557,0.010844444444444434,0.0,65353.95555555555,1.2033462524414062,4461.222222222223,16140.066666666668,1.0,178.0,2.031764656,6.0,44.45555555555556,12404576256.0,37.43634142886437
2020-10-08 22:16:41.205,22.12666911779366,0.010311111111111238,0.0,68084.62222222221,1.2033462524414062,4598.644444444444,14375.377777777778,1.0,181.0,2.034111149,6.0,44.45555555555556,12404576256.0,37.43634142886437
