Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-09-16 15:01:48.579,0.3943461443935302,8.888888888899752e-05,0.0,38411.377777777765,0.02238750457763672,26840.822222222218,66951.88888888889,1.0,798.0,0.108064191,12.0,6.736111111111097,50455322624.0,10.103323681150359
2020-09-16 15:02:03.579,0.4964218323279087,8.888888888899752e-05,0.0,33405.15555555555,0.02238750457763672,31241.511111111107,82299.55555555555,1.0,1219.0,0.108776124,12.0,6.736111111111097,50455322624.0,10.103323681150359
2020-09-16 15:02:18.579,0.8691663101408363,0.0,0.0,27397.688888888886,0.02332925796508789,39810.86666666667,100951.51111111109,1.0,1671.0,0.104263034,12.0,6.291666666666668,50455322624.0,10.044897927204326
2020-09-16 15:02:33.579,0.9229402768664964,0.0,0.0,20571.022222222226,0.02332925796508789,44105.977777777785,101001.48888888887,1.0,2150.0,0.108427835,12.0,6.291666666666668,50455322624.0,10.044897927204326
2020-09-16 15:02:48.579,1.3968466331442049,0.0,0.0,10922.666666666666,0.023186206817626957,54213.22222222222,108081.86666666668,1.0,2672.0,0.105190672,12.0,6.911111111111068,50455322624.0,10.03514406137136
2020-09-16 15:03:03.579,1.3968466331442049,8.888888888883963e-05,0.0,23301.688888888886,0.023186206817626957,58566.044444444444,111036.6,1.0,3245.0,0.100692072,12.0,6.911111111111068,50455322624.0,10.03514406137136
2020-09-16 15:03:18.579,1.1405207685026508,8.888888888883963e-05,0.0,17931.377777777776,0.0244140625,67945.02222222222,125221.77777777775,1.0,3816.0,0.100535366,12.0,7.911111111111124,50455322624.0,10.040989073715012
2020-09-16 15:03:33.579,1.099450809538565,0.00017777777777767926,0.0,35862.75555555555,0.0244140625,71775.3111111111,129697.51111111109,1.0,4375.0,0.110710284,12.0,7.911111111111124,50455322624.0,10.040989073715012
2020-09-16 15:03:48.579,2.059972074551859,8.888888888883963e-05,0.0,20024.88888888889,0.025463104248046875,82903.22222222223,148739.4,1.0,4946.0,0.100273261,12.0,8.536111111111156,50455322624.0,10.047698662223503
2020-09-16 15:04:03.579,2.059972074551859,0.00017777777777783712,0.0,31584.711111111108,0.025463104248046875,87719.2,153717.57777777774,3.0,5515.0,0.106120503,12.0,8.536111111111156,50455322624.0,10.047698662223503
2020-09-16 15:04:18.579,2.499680895227454,0.010577777777777755,0.0,523195.7333333333,0.03976821899414063,235191.08888888892,171278.6222222222,3.0,6087.0,0.104961468,12.0,9.694444444444485,50455322624.0,9.777853933705522
2020-09-16 15:04:33.579,2.5029840356387787,0.010577777777777755,0.0,522558.5777777778,0.03987550735473633,240297.57777777774,170638.8222222222,3.0,6669.0,0.10771071199999999,12.0,9.694444444444485,50455322624.0,9.777853933705522
2020-09-16 15:04:48.579,2.9962333575551545,0.010666666666666595,0.0,545860.2666666667,0.053060054779052734,254968.55555555553,192517.37777777773,5.0,7242.0,0.104173553,12.0,11.394444444444439,50455322624.0,9.837509597064047
2020-09-16 15:05:03.579,3.0022058255011155,0.00017777777777783712,0.0,59437.51111111111,0.05341768264770508,123473.4,193101.84444444446,5.0,7809.0,0.10400712,12.0,11.394444444444439,50455322624.0,9.837509597064047
2020-09-16 15:05:18.579,3.601475181188795,0.00035555555555567424,0.0,61622.044444444444,0.057911872863769524,131724.93333333332,212974.88888888888,5.0,8383.0,0.10603678,12.0,11.81388888888889,50455322624.0,9.889067474266687
2020-09-16 15:05:33.579,3.6006887574650754,0.005066666666666701,0.0,138899.91111111108,0.06426572799682617,137196.26666666663,207720.75555555554,7.0,8956.0,0.10527926,12.0,11.81388888888889,50455322624.0,9.889067474266687
2020-09-16 15:05:48.579,3.5302366840114585,0.005066666666666701,0.0,117236.62222222221,0.07266998291015625,140338.4222222222,221651.9333333333,7.0,9528.0,0.108580013,12.0,13.330555555555565,50455322624.0,9.956455603952968
2020-09-16 15:06:03.579,4.0587792607523845,0.005066666666666542,0.0,160199.1111111111,0.08786916732788086,140946.08888888886,219735.5111111111,9.0,10116.0,0.109097164,12.0,13.330555555555565,50455322624.0,9.956455603952968
2020-09-16 15:06:18.579,2.316959722938373,0.004977777777777703,0.0,149640.53333333333,0.09633302688598633,145863.95555555553,234771.13333333327,9.0,10700.0,0.104563059,12.0,14.082277260482352,50455322624.0,9.943523517142744
2020-09-16 15:06:33.579,3.0030587346515567,0.004977777777777703,0.0,148184.17777777778,0.10595321655273438,148610.4222222222,234165.53333333327,9.0,11274.0,0.104450684,12.0,14.082277260482352,50455322624.0,9.943523517142744
2020-09-16 15:06:48.579,4.905906960393176,0.0048888888888890215,0.0,155556.97777777776,0.12102127075195312,159933.04444444444,249223.2,11.0,11852.0,0.104743923,12.0,14.622222222222257,50455322624.0,10.017962193919594
2020-09-16 15:07:03.579,1.3810719473245503,8.888888888899752e-05,0.0,53430.044444444444,0.12067556381225585,153624.75555555554,245906.4888888889,11.0,12425.0,0.105049739,12.0,14.622222222222257,50455322624.0,10.017962193919594
2020-09-16 15:07:18.579,4.943460162283251,0.0003555555555555164,0.0,104220.44444444444,0.12489557266235353,157133.86666666667,254547.53333333327,11.0,13003.0,0.10831728300000001,12.0,15.347222222222195,50455322624.0,10.087042935365409
2020-09-16 15:07:33.579,5.385382719184689,0.005688888888888736,0.0,173124.26666666663,0.13257265090942386,159060.48888888885,252913.8,13.0,13582.0,0.108512471,12.0,15.347222222222195,50455322624.0,10.087042935365409
