Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-23 17:41:52.338,0.011272602676765817,0.011911111111111141,91.02222222222221,63988.62222222222,0.023794174194335938,1359.0666666666666,11334.666666666666,1.0,1.0,3.146236827,6.0,10.027777777777791,12404576256.0,37.05193826171115
2020-10-23 17:42:07.338,0.011102072727272724,0.010933333333333432,91.02222222222221,60529.777777777774,0.024747848510742188,2975.5333333333333,13780.555555555555,1.0,1.0,3.146236827,6.0,9.805555555555584,12404576256.0,37.15293015165128
2020-10-23 17:42:22.338,0.01091694906797589,0.012177777777777817,91.02222222222221,65900.08888888889,0.024747848510742188,4278.0888888888885,14868.777777777777,1.0,2.0,2.961754418,6.0,9.805555555555584,12404576256.0,37.15293015165128
2020-10-23 17:42:37.338,0.4707108269381223,0.011200000000000107,91.02222222222221,71270.4,0.037479400634765625,4589.688888888889,16162.377777777778,1.0,3.0,2.937923523,6.0,9.822222222222198,12404576256.0,37.20676937890236
2020-10-23 17:42:52.338,0.6500693345106927,0.012977777777777847,91.02222222222221,71725.5111111111,0.037479400634765625,3401.4888888888886,14515.155555555555,1.0,3.0,3.010683286,6.0,9.822222222222198,12404576256.0,37.20676937890236
2020-10-23 17:43:07.338,0.8735499278077626,0.011911111111111141,0.0,69267.91111111111,0.04172325134277344,2388.8,14702.266666666666,1.0,4.0,2.964940616,6.0,10.705555555555584,12404576256.0,37.12529235146168
2020-10-23 17:43:22.338,0.8735499278077626,0.012444444444444178,0.0,71725.5111111111,0.04172325134277344,2498.4888888888886,15762.888888888887,1.0,5.0,2.935309204,6.0,10.705555555555584,12404576256.0,37.12529235146168
2020-10-23 17:43:37.338,1.2718655149051488,0.010755555555555437,0.0,70178.13333333333,0.046539306640625,2649.155555555555,16976.044444444444,1.0,6.0,2.9044046050000003,6.0,12.15555555555558,12404576256.0,37.157883162437955
2020-10-23 17:43:52.338,1.2718655149051488,0.010755555555555437,0.0,67356.44444444444,0.046539306640625,2613.7111111111108,15867.91111111111,1.0,8.0,2.9410661300000003,6.0,12.15555555555558,12404576256.0,37.157883162437955
2020-10-23 17:44:07.338,0.894619026838,0.010933333333333432,0.0,69905.06666666667,0.11930465698242188,2645.288888888889,15187.288888888888,1.0,8.0,2.920084439,6.0,12.855555555555554,12404576256.0,37.21826036392742
2020-10-23 17:44:22.338,0.9277762496461166,0.01128888888888879,0.0,66810.3111111111,0.11930465698242188,2396.822222222222,14164.866666666667,1.0,9.0,2.8895830559999998,6.0,12.855555555555554,12404576256.0,37.21826036392742
2020-10-23 17:44:52.338,2.062345666018474,0.01208888888888882,0.0,77824.0,0.11930465698242188,2541.3777777777777,15449.844444444443,1.0,11.0,2.857113417,6.0,14.87222222222216,12404576256.0,37.516629733716236
2020-10-23 17:45:07.338,1.8624023874610738,0.011466666666666785,0.0,67083.37777777777,0.0614166259765625,2571.133333333333,14927.755555555554,1.0,11.0,2.915455814,6.0,14.87222222222216,12404576256.0,37.516629733716236
2020-10-23 17:45:22.338,2.7709510563063064,0.01182222222222246,0.0,74001.06666666667,0.06928443908691406,2982.8888888888887,16738.933333333334,1.0,12.0,2.858157592,6.0,14.972222222222314,12404576256.0,37.22469927795009
2020-10-23 17:45:37.338,3.2409614599566887,0.011288888888889105,0.0,70815.28888888888,0.06928443908691406,2834.3555555555554,16044.488888888887,1.0,14.0,2.942578383,6.0,14.972222222222314,12404576256.0,37.22469927795009
2020-10-23 17:45:52.338,3.6244460040795325,0.011733333333333146,0.0,76185.6,0.2750396728515625,3077.244444444444,17728.62222222222,1.0,14.0,2.8810478039999996,6.0,17.10000000000006,12404576256.0,37.49240951096943
2020-10-23 17:46:22.338,3.3325901399212947,0.011733333333333146,0.0,75821.5111111111,0.2750396728515625,2790.311111111111,16217.244444444445,1.0,15.0,2.954917519,6.0,17.10000000000006,12404576256.0,37.49240951096943
2020-10-23 17:46:37.338,2.807228180229275,0.011377524943890145,0.0,68083.10926423856,0.2750396728515625,3055.5987644719003,16986.755849870002,1.0,18.0,2.946394034,6.0,17.167693063610923,12404576256.0,37.13975514295875
2020-10-23 17:46:52.338,3.941905750515025,0.01182222222222246,0.0,144907.37777777776,0.29053688049316406,2949.8888888888887,16394.644444444442,1.0,18.0,2.934341863,6.0,17.167693063610923,12404576256.0,37.13975514295875
2020-10-23 17:47:07.338,4.092537140229015,0.010577777777777757,0.0,141812.6222222222,0.3020286560058594,3155.911111111111,17405.266666666666,1.0,19.0,2.9026188659999996,6.0,19.283333333333363,12404576256.0,37.456103941903166
2020-10-23 17:47:22.338,4.233861991802187,0.009955776795039738,0.0,142270.89490877572,0.3020286560058594,2944.354318984866,16809.906886819706,1.0,21.0,2.8949203480000003,6.0,19.283333333333363,12404576256.0,37.456103941903166
2020-10-23 17:47:37.338,2.9124602775996102,0.008888888888888698,9557.333333333334,59528.53333333333,0.18944740295410156,4499.0,18688.933333333334,1.0,21.0,2.839536198,6.0,19.677777777777756,12404576256.0,37.21102896817889
2020-10-23 17:47:52.338,3.1525861308823746,0.008888888888889014,9557.333333333334,65809.06666666667,0.18944740295410156,6069.822222222222,20355.066666666666,1.0,22.0,2.875379585,6.0,19.677777777777756,12404576256.0,37.21102896817889
2020-10-23 17:48:07.338,5.234857515980059,0.008177777777777982,9557.333333333334,67174.4,0.32482147216796875,6291.4,21184.577777777777,1.0,23.0,2.907554616,6.0,21.183333333333337,12404576256.0,37.443622354720766
