Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-06 16:49:36.586,7.452469747666995,0.00012944444444448766,0.0,14845.724444444444,0.006210803985595703,768.6411111111113,690.6184722222223,1.0,7.0,0.42780063799999996,12.0,76.33098847222213,50455318528.0,10.168922245837571
2020-10-06 16:49:51.586,6.314931254082303,0.05657805555555556,903.68,7635895.182222223,0.006210803985595703,4423150.573819445,44196.82569444445,1.0,42.0,0.441700992,12.0,76.33098847222213,50455318528.0,10.168922245837571
2020-10-06 16:50:06.586,9.49911313682076,0.0732444444444445,1001.2444444444444,9543406.933333334,0.006210803985595703,4011358.6,41064.0,1.0,76.0,0.4292297510000001,12.0,13.21666666666662,50455318528.0,10.3296966698209
2020-10-06 16:50:21.586,6.085527671828079,0.07315555555555557,1001.2444444444444,9533212.444444444,0.026094913482666016,4012144.866666666,42053.311111111114,1.0,112.0,0.42165455399999996,12.0,13.21666666666662,50455318528.0,10.3296966698209
2020-10-06 16:50:36.586,9.45272385057888,0.021955555555555624,182.0444444444444,2628812.8,0.11937618255615234,3909.3777777777777,3469.2888888888892,1.0,140.0,0.439443264,12.0,14.213888888888944,50455318528.0,10.159326731695312
2020-10-06 16:51:06.586,14.845207115087122,0.0,0.0,7463.822222222222,0.11937618255615234,3164.8,3886.5333333333333,1.0,140.0,0.426305613,12.0,14.213888888888944,50455318528.0,10.159326731695312
2020-10-06 16:51:21.586,14.845207115087122,8.888888888883963e-05,0.0,8829.155555555555,0.11937618255615234,2780.5333333333333,3442.3111111111107,1.0,141.0,0.433636553,12.0,14.463888888888869,50455318528.0,10.111555921440614
2020-10-06 16:51:36.586,18.934011522963022,8.888888888883963e-05,0.0,1365.3333333333333,0.10051727294921876,2900.0444444444447,3893.2222222222217,1.0,140.0,0.418931328,12.0,14.463888888888869,50455318528.0,10.111555921440614
2020-10-06 16:51:51.586,19.893197277780324,0.0002666666666666767,0.0,2912.7111111111108,0.10051727294921876,2876.511111111111,3515.177777777777,1.0,172.0,0.430448613,12.0,14.288888888888895,50455318528.0,10.168264730578363
2020-10-06 16:52:06.586,16.045707225357003,0.00017777777777783712,0.0,1547.3777777777775,0.033354759216308594,3159.4,4143.933333333333,1.0,207.0,0.431897415,12.0,14.288888888888895,50455318528.0,10.168264730578363
