Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-24 09:24:20.009,1.0889785855530572,0.0010666666666667068,0.0,58163.2,0.8327126502990723,89742.4,6091.7555555555555,1.0,156.0,59.896521897,12.0,58.39902034175246,50455326720.0,19.43528658216565
2020-10-24 09:24:35.009,1.0889785855530572,0.0011556582807358989,0.0,55255.40048004266,0.8328795433044434,78163.19228375856,5379.522624233266,1.0,152.0,59.89497375,12.0,58.39902034175246,50455326720.0,19.43528658216565
2020-10-24 09:24:50.009,0.8627484452541934,0.0010665007665474663,0.0,55969.96022840892,0.8328795433044434,78021.64107805453,5432.154998111405,1.0,147.0,59.898989148999995,12.0,57.460594735325344,50455326720.0,20.73770142459995
2020-10-24 09:25:05.009,0.8627484452541934,0.0005333214817448705,0.0,30036.665851869962,0.8325934410095215,36820.6928734917,3625.430545987867,1.0,173.0,59.889952578,12.0,57.460594735325344,50455326720.0,20.73770142459995
2020-10-24 09:25:20.009,0.005565316155989615,0.0002666666666666767,0.0,28125.866666666665,0.8325934410095215,54324.84444444443,4607.622222222222,1.0,185.0,59.895908041999995,12.0,55.78026614834346,50455326720.0,22.48537224812564
2020-10-24 09:25:35.009,0.005565316155989615,8.891062259642751e-05,0.0,20758.140878881502,0.8333086967468262,48585.854319944876,4313.3210340305395,1.0,178.0,59.899262723,12.0,55.78026614834346,50455326720.0,22.48537224812564
2020-10-24 09:25:50.009,7.53911957333445,8.885926913230429e-05,0.0,26751.616127957343,0.8333086967468262,54347.70632011551,4668.799289125846,1.0,171.0,59.888274491000004,12.0,55.452695835472156,50455326720.0,23.9413039004497
2020-10-24 09:26:05.009,7.53911957333445,0.00044444444444467177,0.0,36772.977777777785,0.8310556411743164,42564.422222222216,3898.0,1.0,167.0,59.88703629,12.0,55.452695835472156,50455326720.0,23.9413039004497
2020-10-24 09:26:20.009,15.154811754261372,0.0008888888888893435,0.0,51245.51111111111,0.7154345512390137,51808.84444444443,4370.0,1.0,155.0,59.895739762,12.0,55.03612198457002,50455326720.0,25.710089830531178
2020-10-24 09:26:35.009,15.154811754261372,0.0008891852839840051,0.0,44069.445370679125,0.4402041435241699,46479.448705123934,3965.677448038235,1.0,234.0,59.887903256,12.0,55.03612198457002,50455326720.0,25.710089830531178
2020-10-24 09:26:50.009,5.099218077519502,0.00044437531939498816,0.0,23571.08894172018,0.043392181396484375,23269.824693936494,3396.96047281534,1.0,220.0,59.887903256,12.0,51.14300419331901,50455326720.0,12.485213945712015
2020-10-24 09:27:05.009,5.099218077519502,8.888888888868173e-05,0.0,13289.244444444443,0.026297569274902344,31842.177777777775,3715.4222222222224,1.0,228.0,59.898800988999994,12.0,51.14300419331901,50455326720.0,12.485213945712015
2020-10-24 09:27:20.009,0.275813859518774,0.0008889086424140988,0.0,63079.801773372725,0.026297569274902344,147624.90277561726,8689.793106513478,1.0,285.0,59.896886439,12.0,66.7211979247841,50455326720.0,20.986991194732667
2020-10-24 09:27:35.009,0.275813859518774,0.0016002489276110221,0.0,137920.12090769675,0.3914952278137207,369857.46671704476,17395.617095992708,1.0,198.0,59.896886439,12.0,66.7211979247841,50455326720.0,20.986991194732667
2020-10-24 09:27:50.009,0.5482546258249227,0.0017777777777780554,0.0,188051.91111111108,0.3914952278137207,501541.1555555555,22226.266666666666,1.0,258.0,59.896886439,12.0,89.46030100309645,50455326720.0,22.08108006083684
2020-10-24 09:28:05.009,0.7433877029524041,0.0016879886282869894,0.0,231437.10021321962,1.4847397804260254,696305.3926794599,31173.57409381663,1.0,245.0,59.896886439,12.0,89.46030100309645,50455326720.0,22.08108006083684
2020-10-24 09:28:20.009,1.0823248805282406,0.001333244450370026,0.0,177936.5820056441,1.4847397804260254,554720.3964180165,25387.24085060996,1.0,147.0,59.896886439,12.0,79.41208251948895,50455326720.0,14.323458104048527
2020-10-24 09:28:35.009,1.0823248805282406,0.0010657430227136886,0.0,122409.82259819268,0.03453493118286133,398878.1056417771,19402.073758298364,1.0,130.0,60.000223982,12.0,79.41208251948895,50455326720.0,14.323458104048527
2020-10-24 09:28:50.009,0.7836331056960983,0.00044455311298340116,0.0,30135.72206539376,0.03453493118286133,90788.6594500878,5819.53366378448,1.0,100.0,60.00028229,12.0,55.12494809747464,50455326720.0,16.771044783752814
2020-10-24 09:29:05.009,0.7836331056960983,0.00017778963041939141,0.0,10104.140276018405,0.03458261489868164,13007.044914105383,2646.9986888014755,1.0,148.0,60.000455832,12.0,55.12494809747464,50455326720.0,16.771044783752814
2020-10-24 09:29:20.009,0.2105631118852797,0.00017787659810964657,0.0,16848.471372984994,0.03458261489868164,18900.18899388549,3082.8237909949976,1.0,187.0,60.00023787399999,12.0,53.66958773829385,50455326720.0,18.758592472354923
2020-10-24 09:29:35.009,0.2105631118852797,8.89145753215524e-05,0.0,21851.646031075645,0.03387928009033203,22077.022250872476,3007.6021961900105,1.0,273.0,60.000246032,12.0,53.66958773829385,50455326720.0,18.758592472354923
